Reg_Metropolitana;Sub_Região;Linha;Operadora;Fantasia;Situacao;Tarifa;Inicio_Situacao;Denominacao_A;Denominacao_B;Via;Servico;Modo;ExtensaoAB;ExtensaoBA;Tipo_Veiculo;Frota_Excl_Du;Frota_Tot_Du;Frota_Excl_SA;Frota_Tot_SA;Frota_Excl_DF;Frota_Tot_DF;Viagem_DU_Ida;Viagem_DU_Volta;Viagem_SA_Ida;Viagem_SA_Volta;Viagem_DO_Ida;Viagem_DO_Volta;Tempo_Ciclo;Tempo_Ciclo_ida;Tempo_Ciclo_volta
RMSP;ÁREA 1             ;582;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"4,1";26/01/2020;EMBU-GUACU (VILA DIRCE);SAO PAULO (CIPO DO MEIO);EMBU-GUACU (CIPO E JARDIM CAMPESTRE);COMUM               ;CIRCULAR;"8,96";0;ÔNIBUS URBANO;1;1;1;1;0;0;26;0;8;0;0;0;35;30;0
RMSP;ÁREA 1             ;587;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"5,15";26/01/2020;TABOAO DA SERRA (JARDIM MONTE ALEGRE);SAO PAULO (METRO CAMPO LIMPO);;COMUM               ;RADIAL;"12,06";"11,36";ÔNIBUS URBANO;10;10;5;5;4;4;76;78;39;39;34;34;130;60;60
RMSP;ÁREA 1             ;801;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"7,35";26/01/2020;COTIA (MIRANTE DA MATA);SAO PAULO (ITAIM BIBI);;COMUM               ;CIRCULAR;"77,345";0;ÔNIBUS URBANO;1;1;0;0;0;0;2;0;0;0;0;0;180;175;0
RMSP;ÁREA 1             ;806;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"3,9";26/01/2020;ITAPECERICA DA SERRA (JARDIM MONTEZANO);ITAPECERICA DA SERRA (JARDIM DAS OLIVEIRAS);SAO PAULO (PARQUE SANTA BARBARA);COMUM               ;RADIAL;"21,5";"21,02";ÔNIBUS URBANO;7;7;3;3;2;2;53;54;24;25;17;17;150;70;70
RMSP;ÁREA 1             ;808;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"4,8";28/02/2020;JUQUITIBA (FAZENDA SAMA);ITAPECERICA DA SERRA (VALO VELHO);;COMUM               ;RADIAL;"73,995";"68,275";ÔNIBUS URBANO;2;2;0;0;0;0;8;8;0;0;0;0;270;130;130
RMSP;ÁREA 1             ;811;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"3,9";26/01/2020;EMBU-GUACU (CHACARA FLORIDA);ITAPECERICA DA SERRA (VALO VELHO);EMBU-GUACU (FILIPINHO);COMUM               ;RADIAL;"28,89";"29,73";ÔNIBUS URBANO;5;5;4;4;3;3;37;36;31;30;22;22;150;70;70
RMSP;ÁREA 1             ;829;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"5,8";26/01/2020;ITAPECERICA DA SERRA (PARQUE PARAISO);TABOAO DA SERRA (CENTRO);;COMUM               ;RADIAL;0;"20,355";ONIBUS URB.PORTA ESQUERDA;0;8;0;0;0;0;0;10;0;0;0;0;45;0;40
RMSP;ÁREA 1             ;834;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"5,15";01/02/2020;TABOAO DA SERRA (JARDIM SAINT MORITZ);SAO PAULO (METRO CAMPO LIMPO);;COMUM               ;RADIAL;"11,54";"10,91";ÔNIBUS URBANO;7;7;4;4;4;4;67;70;35;36;33;34;120;55;55
RMSP;ÁREA 1             ;841;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"5,65";14/08/2020;EMBU DAS ARTES (JARDIM VALO VERDE);SAO PAULO (METRO MORUMBI);;COMUM               ;RADIAL;"16,75";"17,4";ONIBUS URB.PORTA ESQUERDA;7;7;4;4;3;3;57;60;32;32;28;28;140;65;65
RMSP;ÁREA 1             ;842;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"7,15";26/01/2020;COTIA (MIRANTE DA MATA);SAO PAULO (METRO MORUMBI);;COMUM               ;RADIAL;"30,26";"30,73";ÔNIBUS URBANO;5;5;3;3;2;2;31;31;19;19;13;13;175;90;75
RMSP;ÁREA 1             ;845;CONSÓRCIO INTERVIAS;INTERVIAS;EM OPERACAO;"5,15";26/01/2020;TABOAO DA SERRA (CONDOMINIO JOAO CANDIDO);SAO PAULO (METRO CAMPO LIMPO);;COMUM               ;RADIAL;"7,53";"7,77";ÔNIBUS URBANO;5;5;4;4;2;2;51;54;36;37;23;23;90;40;40
RMSP;ÁREA 2             ;014;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;FRANCO DA ROCHA (PARQUE VITORIA);CAIEIRAS (TERMINAL RODOVIARIO ALIPIO MARTINHO);CAIEIRAS (JD. VITORIA E JD. MARCELINO);COMUM               ;RADIAL;"19,254";"18,034";ÔNIBUS URBANO;4;5;4;4;0;0;33;33;27;27;0;0;155;70;75
RMSP;ÁREA 2             ;020;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;CARAPICUIBA (VILA DIRCE);OSASCO (VILA YARA);AV. DOS AUTONOMISTAS;COMUM               ;RADIAL;"15,965";"15,979";ÔNIBUS URBANO;11;13;5;5;5;5;54;39;38;38;34;34;140;65;65
RMSP;ÁREA 2             ;022;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;CARAPICUIBA (VILA DIRCE);OSASCO (VILA YARA);OSASCO (CENTRO);COMUM               ;RADIAL;"15,846";"16,563";ÔNIBUS URBANO;7;9;5;5;3;3;42;45;40;40;32;33;140;65;65
RMSP;ÁREA 2             ;023;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;CARAPICUIBA (COHAB V);OSASCO (VILA YARA);AVENIDA DOS AUTONOMISTAS;COMUM               ;RADIAL;"13,185";"13,826";ÔNIBUS URBANO;8;8;4;4;3;3;51;46;41;40;24;24;130;60;60
RMSP;ÁREA 2             ;024;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;ITAPEVI (JARDIM AMADOR BUENO);COTIA (TERMINAL METROPOLITANO DE COTIA);;COMUM               ;RADIAL;"14,964";"13,157";ÔNIBUS URBANO;4;4;2;2;1;1;20;17;15;15;10;10;105;50;45
RMSP;ÁREA 2             ;052;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,7";11/04/2020;OSASCO (JARDIM ELVIRA);SAO PAULO (LAPA);;COMUM               ;RADIAL;"17,269";"17,95";ÔNIBUS URBANO;13;14;7;7;4;5;76;75;49;48;39;39;180;75;95
RMSP;ÁREA 2             ;053;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,7";26/01/2020;BARUERI (PARQUE IMPERIAL);SAO PAULO (LAPA);OSASCO (BARONESA);COMUM               ;RADIAL;"17,239";"17,121";ÔNIBUS URBANO;10;11;9;9;6;6;68;67;61;60;46;45;170;85;75
RMSP;ÁREA 2             ;053BI1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;OSASCO (JARDIM COLINAS D OESTE);SAO PAULO (LAPA);;COMUM               ;RADIAL;"13,278";"14,8";ÔNIBUS URBANO;3;3;0;0;0;0;6;6;0;0;0;0;130;65;55
RMSP;ÁREA 2             ;054;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"7,75";22/08/2020;CAJAMAR (JORDANESIA);SAO PAULO (LAPA);;COMUM               ;RADIAL;"39,607";"42,354";ÔNIBUS URBANO;7;8;4;4;3;4;38;38;23;24;21;21;225;120;95
RMSP;ÁREA 2             ;055;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"7,75";04/07/2020;CAJAMAR (CTE - VILA NOVA);SAO PAULO (LAPA);"CAJAMAR (CENTRO, GUATURINHO E PORTAL DOS IPES)";COMUM               ;RADIAL;"39,865";"38,626";ÔNIBUS URBANO;4;4;2;2;1;1;16;16;10;10;4;4;250;130;110
RMSP;ÁREA 2             ;058;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";07/03/2020;OSASCO (TERMINAL RODOVIARIO HELENA MARIA);SAO PAULO (PINHEIROS);;COMUM               ;RADIAL;"20,035";"20,952";ÔNIBUS URBANO;6;6;3;3;2;2;29;30;20;20;14;13;190;95;85
RMSP;ÁREA 2             ;059;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";26/01/2020;OSASCO (CONJUNTO DOS METALURGICOS);SAO PAULO (METRO BUTANTA);OSASCO (JARDIM CALIFORNIA);COMUM               ;RADIAL;"19,713";"21,09";ÔNIBUS URBANO;3;6;1;3;2;2;23;27;18;17;15;15;175;80;85
RMSP;ÁREA 2             ;059PR1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,35";26/01/2020;CARAPICUIBA (JARDIM NOVO HORIZONTE);SAO PAULO (METRO BUTANTA);OSASCO (CONJUNTO DOS METALURGICOS / JARDIM CALIFORNIA);COMUM               ;RADIAL;"23,503";"22,73";ÔNIBUS URBANO;3;4;2;3;0;0;4;3;3;3;0;0;200;90;100
RMSP;ÁREA 2             ;060;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;OSASCO (OLARIA DO NINO);SAO PAULO (METRO BUTANTA);;COMUM               ;RADIAL;"15,558";"17,002";ÔNIBUS URBANO;4;6;3;3;2;2;34;36;24;24;21;21;155;70;75
RMSP;ÁREA 2             ;060BI1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,6";26/01/2020;OSASCO (JARDIM SANTA MARIA);SAO PAULO (METRO BUTANTA);;COMUM               ;RADIAL;"18,233";"19,376";ÔNIBUS URBANO;2;2;0;0;0;0;2;2;0;0;0;0;200;90;100
RMSP;ÁREA 2             ;061;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,7";26/01/2020;CARAPICUIBA (JARDIM GUAPIUVA);SAO PAULO (METRO BUTANTA);OSASCO (JARDIM TURIBIO);COMUM               ;RADIAL;"18,949";"19,287";ÔNIBUS URBANO;9;9;4;4;3;3;39;37;26;26;20;20;200;95;95
RMSP;ÁREA 2             ;080;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,7";08/02/2020;OSASCO (JARDIM BONANCA);SAO PAULO (PINHEIROS);;COMUM               ;RADIAL;"17,674";"17,971";ÔNIBUS URBANO;12;12;6;6;5;5;69;62;46;46;39;39;170;75;85
RMSP;ÁREA 2             ;082;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;8;26/01/2020;PIRAPORA DO BOM JESUS (JARDIM BOM JESUS);OSASCO (VILA YARA);;COMUM               ;RADIAL;"45,291";"44,102";ÔNIBUS URBANO;8;10;7;8;6;7;35;31;32;33;30;32;210;100;100
RMSP;ÁREA 2             ;082BI1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;8;26/01/2020;PIRAPORA DO BOM JESUS (IGAVETA);OSASCO (VILA YARA);;COMUM               ;RADIAL;"49,904";"49,477";ÔNIBUS URBANO;0;1;0;1;0;1;1;2;1;2;1;2;240;115;115
RMSP;ÁREA 2             ;082DV1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;8;26/01/2020;PIRAPORA DO BOM JESUS (JARDIM BOM JESUS);OSASCO (VILA YARA);PIRAPORA DO BOM JESUS (PARQUE PAIOL);COMUM               ;RADIAL;"48,458";"46,941";ÔNIBUS URBANO;2;4;1;1;0;0;4;8;1;0;0;0;245;115;120
RMSP;ÁREA 2             ;084;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;FRANCO DA ROCHA (PARQUE VITORIA);FRANCISCO MORATO (CENTRO);CAIEIRAS (JARDIM VERA TEREZA) E FRANCO DA ROCHA (VILA BAZU);COMUM               ;CIRCULAR HORÁRIO/ANTI-HORÁRIO;"30,425";"31,269";ÔNIBUS URBANO;8;10;6;7;5;5;37;38;31;31;26;26;220;105;105
RMSP;ÁREA 2             ;085;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"7,5";26/01/2020;SANTANA DE PARNAIBA (PARQUE SANTANA);SAO PAULO (LAPA);BARUERI (ALPHAVILLE);COMUM               ;RADIAL;"44,126";"45,58";ÔNIBUS URBANO;12;16;7;9;5;6;45;44;33;34;23;24;380;190;180
RMSP;ÁREA 2             ;085VP1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,35";26/01/2020;SANTANA DE PARNAIBA (PARQUE SANTANA);OSASCO (ESTACAO);BARUERI (ALPHAVILLE);COMUM               ;RADIAL;0;"29,525";ÔNIBUS URBANO;2;2;2;2;1;1;0;2;0;2;0;1;75;0;70
RMSP;ÁREA 2             ;086;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";15/02/2020;OSASCO (JARDIM VELOSO);SAO PAULO (LAPA);OSASCO (JARDIM PADROEIRA E JARDIM ROBERTO);COMUM               ;RADIAL;"21,032";"21,282";ÔNIBUS URBANO;5;7;3;4;3;3;33;34;22;24;18;18;205;90;105
RMSP;ÁREA 2             ;086PR1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";15/02/2020;CARAPICUIBA (JARDIM GUAPIUVA);SAO PAULO (LAPA);OSASCO (JARDIM VELOSO);COMUM               ;RADIAL;"22,779";"22,927";ÔNIBUS URBANO;4;5;1;3;0;0;5;4;3;1;0;0;215;95;110
RMSP;ÁREA 2             ;113;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";11/04/2020;OSASCO (JARDIM SANTA FE);SAO PAULO (LAPA);;COMUM               ;RADIAL;"14,286";"14,874";ÔNIBUS URBANO;3;4;3;3;2;2;31;31;25;25;17;17;135;65;60
RMSP;ÁREA 2             ;116;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"11,9";26/01/2020;BARUERI (CENTRO);SAO PAULO (METRO ARMENIA);BARUERI (ALPHAVILLE E TAMBORE);SELETIVO            ;RADIAL;"34,856";"37,823";ÔNIBUS RODOVIÁRIO;7;7;5;5;3;3;14;13;29;30;23;23;250;125;115
RMSP;ÁREA 2             ;120;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";24/09/2020;CAJAMAR (VAU NOVO);SAO PAULO  (PERUS);;COMUM               ;RADIAL;"23,625";"21,757";ÔNIBUS URBANO;3;6;2;4;3;3;27;28;23;23;23;23;155;80;65
RMSP;ÁREA 2             ;120PR1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";24/09/2020;CAJAMAR (LAGO AZUL);SAO PAULO (PERUS);;COMUM               ;RADIAL;"26,565";"24,697";ÔNIBUS URBANO;3;4;1;2;0;0;8;7;3;3;0;0;175;90;75
RMSP;ÁREA 2             ;122;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;BARUERI (PETROBRAS);OSASCO (VILA YARA);;COMUM               ;RADIAL;"15,795";"14,236";ÔNIBUS URBANO;6;6;4;4;3;3;41;40;32;32;27;27;155;70;75
RMSP;ÁREA 2             ;130;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";07/03/2020;JANDIRA (JARDIM NOSSA SENHORA DE FATIMA);OSASCO (VILA YARA);;COMUM               ;RADIAL;"22,759";"21,041";ÔNIBUS URBANO;7;7;5;5;3;3;40;42;35;35;24;24;160;70;80
RMSP;ÁREA 2             ;133;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,55";26/01/2020;ITAPEVI (COHAB/JARDIM PAULISTA);OSASCO (VILA YARA);JANDIRA (CENTRO);COMUM               ;RADIAL;"28,295";"28,491";ÔNIBUS URBANO;6;7;6;6;4;4;35;36;29;29;24;25;130;60;60
RMSP;ÁREA 2             ;133BI1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,55";26/01/2020;ITAPEVI (VILA GIOIA);OSASCO (VILA YARA);JANDIRA (CENTRO);COMUM               ;RADIAL;"29,181";"28,845";ÔNIBUS URBANO;3;3;1;1;0;0;13;13;6;6;0;0;180;85;85
RMSP;ÁREA 2             ;134;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";22/03/2020;BARUERI (PARQUE VIANA);OSASCO (CENTRO);;COMUM               ;RADIAL;"13,589";"16,702";ÔNIBUS URBANO;4;5;3;3;2;2;33;31;26;26;20;20;165;75;80
RMSP;ÁREA 2             ;138;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,45";26/01/2020;OSASCO (MUNHOZ JUNIOR);SAO PAULO (METRO VILA MADALENA);;COMUM               ;RADIAL;"24,556";"24,344";ÔNIBUS URBANO;13;13;7;7;3;4;59;54;42;42;24;24;240;105;115
RMSP;ÁREA 2             ;180;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,6";26/01/2020;OSASCO (JARDIM PRIMEIRO DE MAIO);SAO PAULO (LAPA);;COMUM               ;RADIAL;"20,271";"20,673";ÔNIBUS URBANO;10;10;5;5;2;2;48;48;32;32;16;16;165;75;80
RMSP;ÁREA 2             ;180DV1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,6";26/01/2020;OSASCO (JARDIM PRIMEIRO DE MAIO);SAO PAULO (LAPA);OSASCO (JARDIM BELMONTE E JARDIM TEREZA);COMUM               ;RADIAL;"20,929";"21,203";ÔNIBUS URBANO;1;1;0;0;0;0;1;1;0;0;0;0;180;85;85
RMSP;ÁREA 2             ;180DV2;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,6";26/01/2020;OSASCO (JARDIM PRIMEIRO DE MAIO);SAO PAULO (LAPA);OSASCO (JARDIM PAULISTA);COMUM               ;RADIAL;"18,957";"18,315";ÔNIBUS URBANO;1;1;0;0;0;0;2;2;0;0;0;0;160;75;75
RMSP;ÁREA 2             ;181;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";15/02/2020;CARAPICUIBA (PARQUE SANTA TEREZA);SAO PAULO (LAPA);OSASCO (JARDIM SAO VICTOR);COMUM               ;RADIAL;"22,056";"23,652";ÔNIBUS URBANO;9;9;4;4;3;3;33;33;21;21;18;18;220;90;120
RMSP;ÁREA 2             ;197;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"7,65";26/01/2020;FRANCISCO MORATO (PARQUE PAULISTA);SAO PAULO (LAPA);CAIEIRAS;COMUM               ;RADIAL;"38,553";"41,037";ÔNIBUS URBANO;6;6;3;3;2;2;20;21;14;14;11;11;270;130;130
RMSP;ÁREA 2             ;198;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,35";26/01/2020;CAIEIRAS (LARANJEIRAS);SAO PAULO (LAPA);RODOVIA ANHANGUERA;COMUM               ;RADIAL;"32,064";"33,269";ONIBUS URB.PORTA ESQUERDA;3;3;0;0;0;0;2;2;0;0;0;0;185;95;80
RMSP;ÁREA 2             ;198;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,35";26/01/2020;CAIEIRAS (LARANJEIRAS);SAO PAULO (LAPA);RODOVIA ANHANGUERA;COMUM               ;RADIAL;"32,064";"33,269";ÔNIBUS URBANO;2;2;1;1;0;0;6;6;7;7;0;0;185;95;80
RMSP;ÁREA 2             ;199;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";21/03/2020;FRANCO DA ROCHA (JARDIM LUCIANA);SAO PAULO (PERUS);CAIEIRAS (VILA ROSINA);COMUM               ;RADIAL;"16,413";"17,571";ÔNIBUS URBANO;5;5;3;3;2;3;41;40;25;25;23;23;125;55;60
RMSP;ÁREA 2             ;202;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,55";26/01/2020;OSASCO (JARDIM ADALGISA);SAO PAULO (PIRITUBA);;COMUM               ;RADIAL;"24,332";"24,59";ÔNIBUS URBANO;10;10;7;7;5;5;42;45;35;36;30;29;250;135;105
RMSP;ÁREA 2             ;203;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";11/04/2020;OSASCO (BEL JARDIM);SAO PAULO (LAPA);OSASCO (VILA JAGUARA);COMUM               ;RADIAL;"16,102";"16,774";ÔNIBUS URBANO;4;4;3;3;0;0;24;25;17;17;0;0;155;80;65
RMSP;ÁREA 2             ;204;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";26/01/2020;OSASCO (MUNHOZ JUNIOR);SAO PAULO (LAPA);;COMUM               ;RADIAL;"24,328";"23,117";ÔNIBUS URBANO;10;10;5;6;5;5;50;48;37;37;25;25;195;95;90
RMSP;ÁREA 2             ;211;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";26/01/2020;OSASCO (VILA MENCK);SAO PAULO (PINHEIROS);;COMUM               ;RADIAL;"19,184";"22,015";ÔNIBUS URBANO;4;4;3;3;2;2;24;24;20;20;13;13;195;90;85
RMSP;ÁREA 2             ;216;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"3,9";26/01/2020;FRANCISCO MORATO (JARDIM DA ALEGRIA);FRANCO DA ROCHA (CENTRO);;COMUM               ;RADIAL;"7,257";"7,395";ÔNIBUS URBANO;7;7;5;5;4;4;101;102;74;74;59;59;70;30;30
RMSP;ÁREA 2             ;223;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;CARAPICUIBA (COHAB V);OSASCO (VILA YARA);OSASCO (CENTRO);COMUM               ;RADIAL;"12,716";"12,876";ÔNIBUS URBANO;3;4;3;3;2;2;39;37;31;31;22;22;130;60;60
RMSP;ÁREA 2             ;228;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,8";11/04/2020;BARUERI (ALPHAVILLE 3 / BRADESCO);SAO PAULO (LAPA);;COMUM               ;RADIAL;"27,596";"26,726";ÔNIBUS URBANO;6;8;3;4;0;0;25;29;17;17;0;0;280;135;135
RMSP;ÁREA 2             ;229;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;OSASCO (JARDIM ACUCARA);SAO PAULO (LAPA);;COMUM               ;RADIAL;"13,848";"13,717";ÔNIBUS URBANO;7;7;3;3;2;2;39;39;25;25;15;15;155;80;65
RMSP;ÁREA 2             ;230;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";26/01/2020;BARUERI (ALPHAVILLE);OSASCO (VILA YARA);BARUERI (JARDIM MUTINGA);COMUM               ;RADIAL;"20,716";"20,248";ÔNIBUS URBANO;11;11;4;5;3;3;43;43;30;31;20;21;250;120;120
RMSP;ÁREA 2             ;231;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";26/01/2020;OSASCO (JARDIM ELVIRA);SAO PAULO (METRO ARMENIA);;COMUM               ;RADIAL;"22,029";"21,09";ONIBUS URB.PORTA ESQUERDA;7;10;5;5;4;4;44;40;33;33;27;27;195;100;85
RMSP;ÁREA 2             ;231BI1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,45";26/01/2020;OSASCO (MUNHOZ JUNIOR);SAO PAULO (METRO ARMENIA);OSASCO (BEL JARDIM);COMUM               ;RADIAL;"24,847";"24,427";ONIBUS URB.PORTA ESQUERDA;6;7;0;0;0;0;8;11;0;0;0;0;220;105;105
RMSP;ÁREA 2             ;244;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;OSASCO (CENTRO);COTIA (RODOVIA RAPOSO TAVARES - KM 21);OSASCO (CIDADE DE DEUS);COMUM               ;RADIAL;"14,468";"12,332";ÔNIBUS URBANO;3;6;3;3;2;2;39;36;29;29;21;21;120;55;55
RMSP;ÁREA 2             ;244BI1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;OSASCO (VILA YARA);COTIA (RODOVIA RAPOSO TAVARES SP-270 - KM 21);OSASCO (SHOPPING UNIAO);COMUM               ;RADIAL;"16,63";"15,828";ÔNIBUS URBANO;1;1;0;0;0;0;1;2;0;0;0;0;140;65;70
RMSP;ÁREA 2             ;244VP1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,2";26/01/2020;OSASCO (CIDADE DE DEUS);COTIA (RODOVIA RAPOSO TAVARES - SP 270 - KM 21);;COMUM               ;RADIAL;"10,082";0;ÔNIBUS URBANO;2;2;0;0;0;0;2;0;0;0;0;0;35;30;0
RMSP;ÁREA 2             ;246;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,7";26/01/2020;SANTANA DE PARNAIBA (JARDIM SAO LUIS);OSASCO (VILA YARA);;COMUM               ;RADIAL;"30,243";"31,148";ÔNIBUS URBANO;7;7;4;4;3;3;32;33;19;19;18;16;185;85;90
RMSP;ÁREA 2             ;246BI1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,7";26/01/2020;SANTANA DE PARNAIBA (REFUGIO DOS BANDEIRANTES);OSASCO (VILA YARA);;COMUM               ;RADIAL;"35,182";"36,088";ÔNIBUS URBANO;0;2;0;0;0;0;4;4;0;0;0;0;185;85;90
RMSP;ÁREA 2             ;247;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,55";26/01/2020;BARUERI (ALDEIA DA SERRA);COTIA (TERMINAL METROPOLITANO DE COTIA);JANDIRA E ITAPEVI;COMUM               ;RADIAL;"26,46";"25,844";ÔNIBUS URBANO;13;15;8;8;3;3;73;69;35;35;20;20;170;80;80
RMSP;ÁREA 2             ;247VP1;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,7";26/01/2020;JANDIRA (JARDIM ALVORADA);COTIA (TERMINAL METROPOLITANO DE COTIA);ITAPEVI;COMUM               ;RADIAL;"17,91";"17,172";ÔNIBUS URBANO;0;3;0;2;1;1;15;16;4;4;3;3;130;60;60
RMSP;ÁREA 2             ;247VP2;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"6,2";26/01/2020;BARUERI (ALDEIA DA SERRA);COTIA  (JARDIM ROSEMARY);;COMUM               ;RADIAL;"21,285";"22,016";ÔNIBUS URBANO;3;3;0;0;0;0;0;6;0;0;0;0;140;65;65
RMSP;ÁREA 2             ;260;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"5,45";29/02/2020;BARUERI (ALPHAVILLE);COTIA (KM 30 RODOVIA RAPOSO TAVARES);CARAPICUIBA (CENTRO);COMUM               ;RADIAL;"25,157";"31,066";ÔNIBUS URBANO;18;19;6;6;4;4;52;53;29;31;23;25;180;75;95
RMSP;ÁREA 2             ;261;CONSÓRCIO ANHANGUERA;ANHANGUERA;EM OPERACAO;"7,75";04/07/2020;SANTANA DE PARNAIBA (VARZEA DE SOUZA);SAO PAULO (LAPA);;COMUM               ;RADIAL;"31,749";"30,423";ÔNIBUS URBANO;12;12;7;7;5;5;57;56;46;46;32;32;205;110;85
